Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,35657
Total,35657

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,18:45,THBS,WirelineManagement_V1_0.updateSubscriberDetails,7,162,2993,660
24/06/2019,18:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,127,152,9017,832
24/06/2019,18:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,112,502,10356,1491
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.addAddOn_2,9,1409,30257,6184
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,8,939,15654,3108
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,7,470,3019,1535
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,10,219,349,254
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,10,161,6461,926
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,12,51,6293,600
24/06/2019,18:45,WorldPay,WorldPayNotification_V1_0.notify,71,21,91,28
24/06/2019,18:45,crm,PaymentManagement_V1_0.getOrderKey,93,740,983,755
24/06/2019,18:45,crm,PaymentManagement_V1_0.payment,139,1053,1880,1081
24/06/2019,18:45,crm,PaymentManagement_V1_0.refund,16,52,1890,813
24/06/2019,18:45,nokia,ManageHandsetDetails_1_0_Stubs.trigger,148,108,5318,420
24/06/2019,18:45,soaag,ABOXManagement_V1_0.changeStatus,7,148,2649,672
24/06/2019,18:45,soaag,AmountCharging_1_0.chargeAmount,115,219,5318,330
24/06/2019,18:45,soaag,AmountCharging_1_0.refundAmount,11,183,312,226
24/06/2019,18:45,soaag,BalanceManagement_1_0.balanceTopUp,863,218,5224,299
24/06/2019,18:45,soaag,BillPaymentManagement_V1_0.billPayment,5,157,1256,812
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.cvfEligibityCheck,127,664,5155,767
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,154,156,7590,694
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.updateCreditDetails,12,37,1397,328
24/06/2019,18:45,soaag,CustomerCreation_V1_0.createAccount,8,970,1044,1002
24/06/2019,18:45,soaag,IDMManagement_V1_0.getContacts,140,1780,21361,4826
24/06/2019,18:45,soaag,IDMManagement_V1_0.login,1256,141,10996,564
24/06/2019,18:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,310,93,1022,126
24/06/2019,18:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,279,341,1448,427
